mark-id,mark-name,mark-cyrillic-name,mark-popular,country,model-id,model-name,model-cyrillic-name,class,year-from,year-to,generation-id,generation-name,year-start,year-stop,is-restyle,configuration-id,doors-count,body-type,notice,complectation-id,offers-price-from,offers-price-to,group-name,back-brake,feeding,horse-power,kvt-power,rpm-power,engine-type,transmission,drive,volume,time-to-100,cylinders-order,max-speed,compression,cylinders-value,diametr,piston-stroke,engine-feeding,engine-order,gear-value,moment,petrol-type,valves,weight,wheel-size,wheel-base,front-wheel-base,back-wheel-base,front-brake,front-suspension,back-suspension,height,width,fuel-tank-capacity,seats,length,emission-euro-class,volume-litres,consumption-mixed,clearance,trunks-min-capacity,trunks-max-capacity,consumption-hiway,consumption-city,moment-rpm,full-weight,range-distance,battery-capacity,fuel-emission,electric-range,charge-time,safety-rating,safety-grade,alcantara,black-roof,combo-interior,decorative-interior-lighting,door-sill-panel,driver-seat-electric,driver-seat-memory,driver-seat-support,driver-seat-updown,eco-leather,electro-rear-seat,fabric-seats,folding-front-passenger-seat,folding-tables-rear,front-centre-armrest,front-seat-support,front-seats-heat,front-seats-heat-vent,hatch,leather,leather-gear-stick,massage-seats,panorama-roof,passenger-seat-electric,passenger-seat-updown,rear-seat-heat-vent,rear-seat-memory,rear-seats-heat,roller-blind-for-rear-window,roller-blinds-for-rear-side-windows,seat-memory,seat-transformation,sport-pedals,sport-seats,third-rear-headrest,third-row-seats,tinted-glass,wheel-heat,wheel-leather,360-camera,adj-pedals,ashtray-and-cigarette-lighter,auto-cruise,auto-mirrors,auto-park,climate-control-1,climate-control-2,computer,condition,cooling-box,cruise-control,drive-mode-sys,e-adjustment-wheel,easy-trunk-opening,electro-mirrors,electro-trunk,electro-window-back,electro-window-front,electronic-gage-panel,front-camera,keyless-entry,multi-wheel,multizone-climate-control,park-assist-f,park-assist-r,power-latching-doors,programmed-block-heater,projection-display,rear-camera,remote-engine-start,servo,start-button,start-stop-function,steering-wheel-gear-shift-paddles,wheel-configuration1,wheel-configuration2,wheel-memory,wheel-power,adaptive-light,automatic-lighting-control,drl,heated-wash-system,high-beam-assist,laser-lights,led-lights,light-cleaner,light-sensor,mirrors-heat,ptf,rain-sensor,windcleaner-heat,windscreen-heat,xenon,abs,airbag-curtain,airbag-driver,airbag-passenger,airbag-rear-side,airbag-side,asr,bas,blind-spot,collision-prevention-assist,dha,drowsy-driver-alert-system,esp,feedback-alarm,glonass,hcc,isofix,isofix-front,knee-airbag,laminated-safety-glass,lane-keeping-assist,night-vision,power-child-locks-rear-doors,traffic-sign-recognition,tyre-pressure,vsm,alarm,immo,lock,volume-sensor,12v-socket,220v-socket,android-auto,apple-carplay,audiopreparation,audiosystem-cd,audiosystem-tv,aux,bluetooth,entertainment-system-for-rear-seat-passengers,music-super,navigation,usb,voice-recognition,wireless-charger,ya-auto,activ-suspension,air-suspension,reduce-spare-wheel,spare-wheel,sport-suspension,14-inch-wheels,15-inch-wheels,16-inch-wheels,17-inch-wheels,18-inch-wheels,19-inch-wheels,20-inch-wheels,21-inch-wheels,22-inch-wheels,body-kit,body-mouldings,duo-body-color,paint-metallic,roof-rails,steel-wheels
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,6525634,E65/66,2004,2008,false,6525635,4,седан,седан,6525635__6525638,4200000,4200000,,дисковые вентилируемые,нет,500,367,5500,бензин,автоматическая,задний,4398,5.5,V-образное,300,9,8,92,82.7,распределенный впрыск (многоточечный),"переднее, продольное",6,700,АИ-95,4,1970,245/35/R20,2990,1580,1580,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1480,1900,88,5,5030,,4.4,,147,500,500,11,20,4250,2515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,6525634,E65/66,2004,2008,false,6525636,4,седан,седан l,6525636__6525639,,,,дисковые вентилируемые,турбонаддув,500,367,5500,бензин,автоматическая,задний,4398,5.5,V-образное,300,10,8,92,82.7,распределенный впрыск (многоточечный),"переднее, продольное",6,700,АИ-95,4,1990,245/35/R20,3130,1580,1580,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1480,1900,88,5,5170,,4.4,,147,500,500,11,20,4250,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357921,E28,1986,1987,false,20465486,4,седан,седан,20465486__20465534,,,,дисковые,нет,320,235,,бензин,автоматическая,задний,3430,6.2,рядное,262,,6,,,распределенный впрыск (многоточечный),,5,520,АИ-95,,,,2625,,,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1400,1700,,5,4620,,3.4,11.1,152,,,8.6,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357876,E12,1978,1982,false,20465702,4,седан,седан,20465702__20465729,,,,дисковые,турбонаддув,300,221,,бензин,механическая,задний,2986,6.5,рядное,256,,6,,,распределенный впрыск (многоточечный),,5,462,АИ-92,,,,2636,,,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1405,1690,,5,4620,,3,8.9,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357876,E12,1978,1982,false,20465702,4,седан,седан,20465702__20465731,,,,дисковые,турбонаддув,330,243,,бензин,механическая,задний,3453,5.9,рядное,260,,6,,,распределенный впрыск (многоточечный),,5,500,АИ-92,,,,2636,,,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1405,1690,,5,4620,,3.5,,152,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357900,E24,1978,1988,false,20465482,2,купе,купе,20465482__20465514,,,,дисковые,турбонаддув,300,221,,бензин,механическая,задний,2986,6.8,рядное,250,,6,,,распределенный впрыск (многоточечный),,5,462,АИ-92,,,,2630,1452,1456,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1345,1725,,4,4755,,3,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357900,E24,1978,1988,false,20465482,2,купе,купе,20465482__20465551,,,,дисковые,нет,320,235,,бензин,механическая,задний,3430,5.8,рядное,265,,6,,,распределенный впрыск (многоточечный),,5,520,АИ-95,,,,2630,1452,1456,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1345,1725,,4,4755,,3.4,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357900,E24,1978,1988,false,20465482,2,купе,купе,20465482__20465565,,,,дисковые,нет,245,180,,бензин,механическая,задний,3453,6.9,рядное,240,,6,,,распределенный впрыск (многоточечный),,5,320,АИ-95,,,,2630,1452,1456,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1345,1725,,4,4755,,3.5,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B7,B7,б7,S,1978,2022,20357900,E24,1978,1988,false,20465482,2,купе,купе,20465482__20465533,,,,дисковые,турбонаддув,330,243,,бензин,механическая,задний,3453,6.1,рядное,267,,6,,,распределенный впрыск (многоточечный),,5,500,АИ-92,,,,2630,1452,1456,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1345,1725,,4,4755,,3.5,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,23012134,G16,2021,,false,23012185,4,седан,седан gran coupe,23012185__23012279,26500000,26500000,,дисковые вентилируемые,турбонаддув,621,457,5500;6500,бензин,автоматическая,полный,4395,3.4,V-образное,324,10.5,8,89,88.3,непосредственный впрыск (прямой),"переднее, продольное",8,800,АИ-98,4,2175,245/35/R21; 285/30/R21,3023,1623,1666,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1428,1932,68,5,5092,Euro 6,4.4,11.1,,440,440,8.4,15.8,2000;5000,2600,613,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,23012134,G16,2021,,false,23012185,4,седан,седан gran coupe,23012185__24055661,26500000,26500000,,дисковые вентилируемые,турбонаддув,634,466,5500;6500,бензин,автоматическая,полный,4395,3.3,V-образное,330,10.5,8,89,88.3,непосредственный впрыск (прямой),"переднее, продольное",8,850,АИ-98,4,2175,245/35/R21; 285/30/R21,3023,1623,1666,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1428,1932,68,5,5092,Euro 6,4.4,11.8,,440,440,,,3500;5000,2600,576,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,6525641,E36,1995,1998,false,20465090,5,универсал 5 дв.,универсал 5 дв.,20465090__20465123,,,,дисковые вентилируемые,нет,333,245,5700,бензин,механическая,задний,4619,5.7,V-образное,275,10.5,8,93,85,распределенный впрыск (многоточечный),"переднее, продольное",5,470,АИ-95,4,,,2700,1418,1431,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1391,1698,,5,4433,,4.6,11.4,125,,,9.6,16.7,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,6525641,E36,1995,1998,false,20463884,2,кабриолет,кабриолет,20463884__20463917,,,,дисковые вентилируемые,нет,333,245,5700,бензин,механическая,задний,4619,5.8,V-образное,270,10.5,8,93,85,распределенный впрыск (многоточечный),"переднее, продольное",5,470,АИ-95,4,,,2700,1408,1421,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1348,1710,,5,4433,,4.6,,110,,,9.7,16.8,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,6525641,E36,1995,1998,false,6525642,4,седан,седан,6525642__6525663,,,,дисковые вентилируемые,нет,333,244,5700,бензин,механическая,задний,4619,5.6,V-образное,281,10.5,8,93,85,распределенный впрыск (многоточечный),"переднее, продольное",5,470,АИ-95,4,1500,235/40/R17,2700,1411,1435,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1346,1710,95,5,4434,,4.6,11.3,130,365,365,9.6,16.6,3900,1980,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,6525641,E36,1995,1998,false,6525643,2,купе,купе,6525643__6525661,,,,дисковые вентилируемые,нет,333,244,5700,бензин,механическая,задний,4619,5.6,V-образное,281,10.5,8,93,85,распределенный впрыск (многоточечный),"переднее, продольное",5,470,АИ-95,4,1500,235/40/R17,2700,1411,1435,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1345,1710,95,5,4433,,4.6,11.3,130,365,365,9.6,16.8,3900,1980,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B8,B8,б8,F,1979,,20358107,E23,1979,1986,false,20465605,4,седан,седан,20465605__20465637,,,,дисковые,нет,240,177,5500,бензин,механическая,задний,3210,7.8,рядное,228,9.3,6,86,80,центральный впрыск (моновпрыск или одноточечный),"переднее, продольное",5,,АИ-95,2,,,2795,,,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1430,1800,,5,4860,,3.2,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_B9,B9,б9,E,1981,1985,20519154,,1981,1985,false,20519168,4,седан,седан,20519168__20519201,,,,дисковые,турбонаддув,240,176,5700,бензин,механическая,задний,3430,6.7,рядное,240,8,6,92,86,распределенный впрыск (многоточечный),"переднее, продольное",5,310,,2,,,2628,,,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1415,1700,,5,4620,,3.4,,140,,,10.5,15.9,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C1,C1,с1,D,1980,1987,20358078,E30,1983,1987,false,20465467,2,купе,купе,20465467__20465515,,,,дисковые,нет,170,125,6000,бензин,механическая,задний,2316,7.8,рядное,213,9.8,6,80,76.8,распределенный впрыск (многоточечный),"переднее, продольное",5,225,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.3,9.1,125,425,425,7.1,13.9,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C1,C1,с1,D,1980,1987,20358078,E30,1983,1987,false,20465467,2,купе,купе,20465467__20465535,,,,дисковые,нет,190,140,5800,бензин,механическая,задний,2494,7.2,рядное,220,8.8,6,84,75,распределенный впрыск (многоточечный),"переднее, продольное",5,235,,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.5,,125,425,425,8.3,12.5,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C1,C1,с1,D,1980,1987,20358078,E30,1983,1987,false,20465593,4,седан,седан,20465593__20465617,,,,дисковые,нет,190,140,5800,бензин,механическая,задний,2494,7.2,рядное,220,8.8,6,84,75,распределенный впрыск (многоточечный),"переднее, продольное",5,235,,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.5,,125,425,425,8.3,12.5,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C1,C1,с1,D,1980,1987,20358057,E21,1980,1983,false,20465460,2,седан,седан,20465460__20465489,,,,дисковые,нет,170,125,6000,бензин,механическая,задний,2316,7.9,рядное,208,9.8,6,80,76.8,распределенный впрыск (многоточечный),"переднее, продольное",5,210,АИ-95,2,,,2536,1366,1367,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1360,1610,,5,4355,,2.3,8.1,145,,,6.1,13.9,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465759,4,седан,седан,20465759__20465763,,,,дисковые,нет,185,136,5800,бензин,механическая,задний,2552,7.1,рядное,220,8.8,6,84,75,распределенный впрыск (многоточечный),"переднее, продольное",5,246,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.6,,125,425,425,,,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465759,4,седан,седан,20465759__20465767,,,,дисковые,нет,203,149,6000,бензин,механическая,полный,2693,6.9,рядное,227,8.8,6,84,81,распределенный впрыск (многоточечный),"переднее, продольное",5,265,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.7,,125,425,425,8.5,12.8,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465759,4,седан,седан,20465759__20465765,,,,дисковые,нет,210,154,5800,бензин,механическая,полный,2693,6.9,рядное,230,8.8,6,84,81,распределенный впрыск (многоточечный),"переднее, продольное",5,267,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.7,,125,425,425,8.5,12.8,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465690,2,кабриолет,кабриолет,20465690__20465728,,,,дисковые,нет,203,149,6000,бензин,механическая,задний,2693,6.9,рядное,230,8.8,6,84,81,распределенный впрыск (многоточечный),"переднее, продольное",5,265,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1370,1645,,4,4325,,2.7,,125,,,8.5,12.8,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465690,2,кабриолет,кабриолет,20465690__20465726,,,,дисковые,турбонаддув,210,154,5800,бензин,механическая,задний,2693,6.9,рядное,230,8.8,6,84,87,распределенный впрыск (многоточечный),"переднее, продольное",5,267,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1370,1645,,4,4325,,2.7,,125,,,8.5,12.8,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465741,2,купе,купе,20465741__20465748,,,,дисковые,нет,185,136,5800,бензин,механическая,задний,2552,7.1,рядное,220,8.8,6,84,75,распределенный впрыск (многоточечный),"переднее, продольное",5,246,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.6,,125,425,425,,,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465741,2,купе,купе,20465741__20465754,,,,дисковые,нет,203,149,6000,бензин,механическая,задний,2693,6.9,рядное,227,8.8,6,84,81,распределенный впрыск (многоточечный),"переднее, продольное",5,265,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.7,,125,425,425,8.5,12.8,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_C2,C2,с2,D,1985,1987,20358036,E30,1985,1987,false,20465741,2,купе,купе,20465741__20465751,,,,дисковые,нет,210,154,5800,бензин,механическая,задний,2693,6.9,рядное,230,8.8,6,84,81,распределенный впрыск (многоточечный),"переднее, продольное",5,267,АИ-95,2,,,2570,1405,1415,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1380,1645,,5,4325,,2.7,,125,425,425,8.5,12.8,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPINA,Alpina,Альпина,false,Германия,ALPINA_D10,D10,д10,E,1999,2003,6525671,E39,1999,2003,false,6525672,4,седан,седан,6525672__6525691,,,,дисковые вентилируемые,турбонаддув,245,180,3500,дизель,механическая,задний,2926,7.2,рядное,254,18,6,84,88,распределенный впрыск (многоточечный),"переднее, продольное",6,500,ДТ,4,1625,235/40/R18,2830,1510,1515,дисковые вентилируемые,"независимая, пружинная","независимая, пружинная",1415,1800,70,5,4775,,2.9,7.7,120,460,460,6.1,9.9,1800,2170,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
